0.645	0.15284350	5.38315200	0.51984780
0.646	0.14966940	5.39807200	0.52072390
0.647	0.14649540	5.41301300	0.52160000
0.648	0.14332140	5.42797400	0.52247610
0.649	0.14037220	5.44295600	0.52336130
0.650	0.13744000	5.45795900	0.52424710
0.651	0.13459260	5.47298200	0.52513640
0.652	0.13187230	5.48802600	0.52603110
0.653	0.12915200	5.50309000	0.52692570
0.654	0.12643180	5.51817600	0.52782030
0.655	0.12371150	5.53328200	0.52871500
0.656	0.12099120	5.54840800	0.52960960
0.657	0.11827090	5.56355500	0.53050420
0.658	0.11555060	5.57872300	0.53139890
0.659	0.11283030	5.59391200	0.53229350
0.660	0.11026070	5.60912100	0.53319520
0.661	0.10781690	5.62435100	0.53410280
0.662	0.10537400	5.63960100	0.53501040
0.663	0.10322190	5.65487200	0.53593200
0.664	0.10106970	5.67016400	0.53685360
0.665	0.09891756	5.68547600	0.53777510
0.666	0.09676540	5.70080900	0.53869670
0.667	0.09461324	5.71616300	0.53961830
0.668	0.09246108	5.73153700	0.54053990
0.669	0.09030893	5.74693200	0.54146150
0.670	0.08815677	5.76234800	0.54238300
0.671	0.08610947	5.77778400	0.54331060
0.672	0.08417488	5.79324100	0.54424450
0.673	0.08224030	5.80871800	0.54517840
0.674	0.08048409	5.82421700	0.54612260
0.675	0.07873715	5.83973500	0.54706740
0.676	0.07699022	5.85527500	0.54801220
0.677	0.07524328	5.87083500	0.54895690
0.678	0.07349634	5.88641600	0.54990170
0.679	0.07174940	5.90201700	0.55084650
0.680	0.07000247	5.91763900	0.55179130
0.681	0.06825553	5.93328200	0.55273600
0.682	0.06662307	5.94894600	0.55368860
0.683	0.06503780	5.96463000	0.55464440
0.684	0.06347956	5.98033400	0.55560200
0.685	0.06207223	5.99606000	0.55657010
0.686	0.06066491	6.01180600	0.55753820
0.687	0.05925759	6.02757200	0.55850620
0.688	0.05785026	6.04335900	0.55947430
0.689	0.05644294	6.05916700	0.56044240
0.690	0.05503562	6.07499600	0.56141040
0.691	0.05362829	6.09084500	0.56237850
0.692	0.05224989	6.10671500	0.56334900
0.693	0.05100314	6.12260600	0.56433030
0.694	0.04975639	6.13851700	0.56531160
0.695	0.04860389	6.15444900	0.56630090
0.696	0.04750757	6.17040100	0.56729490
0.697	0.04641125	6.18637400	0.56828890
0.698	0.04531493	6.20236800	0.56928300
0.699	0.04421861	6.21838200	0.57027700
0.700	0.04312228	6.23441700	0.57127100
0.701	0.04202596	6.25047300	0.57226500
0.702	0.04092964	6.26654900	0.57325900
0.703	0.03991459	6.28264600	0.57426120
0.704	0.03890528	6.29876400	0.57526390
0.705	0.03793035	6.31490200	0.57627030
0.706	0.03701434	6.33106100	0.57728310
0.707	0.03609833	6.34724100	0.57829580
0.708	0.03518232	6.36344100	0.57930850
0.709	0.03426631	6.37966200	0.58032130
0.710	0.03335030	6.39590300	0.58133400
0.711	0.03243429	6.41216600	0.58234670
0.712	0.03151828	6.42844800	0.58335950
0.713	0.03068565	6.44475200	0.58438210
0.714	0.02986598	6.46107600	0.58540630
0.715	0.02907382	6.47742100	0.58643390
0.716	0.02834220	6.49378600	0.58746900
0.717	0.02761058	6.51017200	0.58850410
0.718	0.02687896	6.52657900	0.58953920
0.719	0.02614734	6.54300600	0.59057430
0.720	0.02541572	6.55945400	0.59160950
0.721	0.02468410	6.57592300	0.59264460
0.722	0.02395436	6.59241200	0.59367990
0.723	0.02331414	6.60892200	0.59472890
0.724	0.02267391	6.62545300	0.59577790
0.725	0.02206883	6.64200400	0.59683200
0.726	0.02150382	6.65857600	0.59789210
0.727	0.02093882	6.67516800	0.59895210
0.728	0.02037381	6.69178200	0.60001220
0.729	0.01980881	6.70841500	0.60107220
0.730	0.01924380	6.72507000	0.60213230
0.731	0.01867880	6.74174500	0.60319230
0.732	0.01813329	6.75844100	0.60425610
0.733	0.01761325	6.77515700	0.60532470
0.734	0.01709322	6.79189400	0.60639330
0.735	0.01662959	6.80865200	0.60747270
0.736	0.01617770	6.82543000	0.60855430
0.737	0.01572581	6.84222900	0.60963590
0.738	0.01527391	6.85904900	0.61071750
0.739	0.01482202	6.87588900	0.61179910
0.740	0.01437013	6.89275000	0.61288070
0.741	0.01391824	6.90963200	0.61396230
0.742	0.01352917	6.92653400	0.61505870
0.743	0.01314017	6.94345700	0.61615510
0.744	0.01277287	6.96040100	0.61725680
0.745	0.01243569	6.97736500	0.61836610
0.746	0.01209851	6.99435000	0.61947540
0.747	0.01176133	7.01135500	0.62058460
0.748	0.01142415	7.02838100	0.62169390
0.749	0.01108697	7.04542800	0.62280320
0.750	0.01074979	7.06249500	0.62391240
0.751	0.01043579	7.07958400	0.62502860
0.752	0.01012701	7.09669200	0.62614640
0.753	0.00982521	7.11382200	0.62726640
0.754	0.00954703	7.13097200	0.62839390
0.755	0.00926884	7.14814200	0.62952140
0.756	0.00899065	7.16533400	0.63064890
0.757	0.00871246	7.18254600	0.63177640
0.758	0.00843428	7.19977800	0.63290390
0.759	0.00815609	7.21703200	0.63403140
0.760	0.00790414	7.23430500	0.63516840
0.761	0.00765991	7.25160000	0.63630820
0.762	0.00742133	7.26891500	0.63745000
0.763	0.00720602	7.28625100	0.63860060
0.764	0.00699071	7.30360800	0.63975110
0.765	0.00677540	7.32098500	0.64090170
0.766	0.00656009	7.33838300	0.64205220
0.767	0.00634478	7.35580100	0.64320280
0.768	0.00612948	7.37324000	0.64435330
0.769	0.00593843	7.39070000	0.64551570
0.770	0.00574942	7.40818000	0.64667910
0.771	0.00556855	7.42568100	0.64784630
0.772	0.00540415	7.44320300	0.64902120
0.773	0.00523976	7.46074500	0.65019610
0.774	0.00507536	7.47830800	0.65137100
0.775	0.00491096	7.49589200	0.65254590
0.776	0.00474656	7.51349600	0.65372070
0.777	0.00458590	7.53112100	0.65489790
0.778	0.00443554	7.54876700	0.65608120
0.779	0.00428518	7.56643300	0.65726460
0.780	0.00414784	7.58412000	0.65845600
0.781	0.00401784	7.60182700	0.65965200
0.782	0.00388784	7.61955500	0.66084800
0.783	0.00375783	7.63730400	0.66204400
0.784	0.00362783	7.65507400	0.66324000
0.785	0.00349783	7.67286400	0.66443610
0.786	0.00338116	7.69067500	0.66564210
0.787	0.00326934	7.70850600	0.66685180
0.788	0.00315934	7.72635800	0.66806300
0.789	0.00306128	7.74423100	0.66928370
0.790	0.00296322	7.76212400	0.67050440
0.791	0.00286517	7.78003800	0.67172510
0.792	0.00276711	7.79797300	0.67294580
0.793	0.00266905	7.81592800	0.67416650
0.794	0.00257516	7.83390400	0.67539150
0.795	0.00248774	7.85190100	0.67662290
0.796	0.00240032	7.86991800	0.67785430
0.797	0.00232208	7.88795600	0.67909530
0.798	0.00224648	7.90601400	0.68033890
0.799	0.00217088	7.92409300	0.68158250
0.800	0.00209527	7.94219300	0.68282610
0.801	0.00201967	7.96031400	0.68406980
0.802	0.00194589	7.97845500	0.68531580
0.803	0.00187962	7.99661700	0.68657150
0.804	0.00181336	8.01479900	0.68782710
0.805	0.00175217	8.03300200	0.68908980
0.806	0.00169459	8.05122600	0.69035730
0.807	0.00163700	8.06947000	0.69162490
0.808	0.00157942	8.08773500	0.69289240
0.809	0.00152184	8.10602100	0.69416000
0.810	0.00146541	8.12432700	0.69542950
0.811	0.00141526	8.14265400	0.69671000
0.812	0.00136512	8.16100200	0.69799040
0.813	0.00131836	8.17937000	0.69927670
0.814	0.00127442	8.19775900	0.70056770
0.815	0.00123048	8.21616800	0.70185870
0.816	0.00118653	8.23459800	0.70314980
0.817	0.00114259	8.25304900	0.70444080
0.818	0.00109984	8.27152100	0.70573460
0.819	0.00106022	8.29001300	0.70703560
0.820	0.00102059	8.30852600	0.70833660
0.821	0.00098468	8.32705900	0.70964610
0.822	0.00095087	8.34561300	0.71096030
0.823	0.00091706	8.36418800	0.71227460
0.824	0.00088325	8.38278300	0.71358890
0.825	0.00084943	8.40139900	0.71490320
0.826	0.00081764	8.42003600	0.71622300
0.827	0.00078774	8.43869300	0.71754800
0.828	0.00075784	8.45737100	0.71887300
0.829	0.00073108	8.47607000	0.72020760
0.830	0.00070471	8.49478900	0.72154340
0.831	0.00067834	8.51352900	0.72287920
0.832	0.00065197	8.53229000	0.72421500
0.833	0.00062559	8.55107100	0.72555090
0.834	0.00060202	8.56987300	0.72689640
0.835	0.00057883	8.58869500	0.72824320
0.836	0.00055634	8.60753800	0.72959260
0.837	0.00053576	8.62640200	0.73094890
0.838	0.00051519	8.64528700	0.73230530
0.839	0.00049462	8.66419200	0.73366160
0.840	0.00047405	8.68311700	0.73501790
0.841	0.00045451	8.70206400	0.73637920
0.842	0.00043671	8.72103100	0.73774880
0.843	0.00041892	8.74001800	0.73911840
0.844	0.00040321	8.75902700	0.74049800
0.845	0.00038819	8.77805600	0.74188090
0.846	0.00037318	8.79710500	0.74326380
0.847	0.00035816	8.81617600	0.74464670
0.848	0.00034316	8.83526700	0.74602970
0.849	0.00032987	8.85437800	0.74742360
0.850	0.00031658	8.87351000	0.74881760
0.851	0.00030398	8.89266300	0.75021600
0.852	0.00029253	8.91183700	0.75162190
0.853	0.00028107	8.93103100	0.75302780
0.854	0.00026961	8.95024600	0.75443370
0.855	0.00025816	8.96948100	0.75583950
0.856	0.00024780	8.98873700	0.75725460
0.857	0.00023780	9.00801400	0.75867260
0.858	0.00022798	9.02731100	0.76009220
0.859	0.00021935	9.04662900	0.76152200
0.860	0.00021072	9.06596800	0.76295190
0.861	0.00020209	9.08532700	0.76438170
0.862	0.00019345	9.10470700	0.76581160
0.863	0.00018551	9.12410800	0.76724920
0.864	0.00017796	9.14352900	0.76869120
0.865	0.00017042	9.16297100	0.77013340
0.866	0.00016401	9.18243400	0.77158890
0.867	0.00015760	9.20191700	0.77304440
0.868	0.00015120	9.22142100	0.77449990
0.869	0.00014479	9.24094500	0.77595540
0.870	0.00013884	9.26049100	0.77741740
0.871	0.00013316	9.28005600	0.77888330
0.872	0.00012749	9.29964300	0.78034920
0.873	0.00012242	9.31925000	0.78182460
0.874	0.00011736	9.33887800	0.78330000
0.875	0.00011229	9.35852600	0.78477540
0.876	0.00010722	9.37819500	0.78625080
0.877	0.00010266	9.39788500	0.78773600
0.878	0.00009830	9.41759500	0.78922510
0.879	0.00009400	9.43732600	0.79071530
0.880	0.00009024	9.45707800	0.79221550
0.881	0.00008647	9.47685000	0.79371570
0.882	0.00008271	9.49664300	0.79521590
0.883	0.00007894	9.51645700	0.79671610
0.884	0.00007556	9.53629100	0.79822650
0.885	0.00007221	9.55614600	0.79973760
0.886	0.00006901	9.57602100	0.80125280
0.887	0.00006619	9.59591800	0.80277780
0.888	0.00006338	9.61583400	0.80430280
0.889	0.00006056	9.63577200	0.80582780
0.890	0.00005782	9.65573000	0.80735520
0.891	0.00005531	9.67570900	0.80888980
0.892	0.00005280	9.69570800	0.81042440
0.893	0.00005047	9.71572800	0.81196540
0.894	0.00004825	9.73576900	0.81351050
0.895	0.00004604	9.75583000	0.81505560
0.896	0.00004383	9.77591200	0.81660070
0.897	0.00004182	9.79601500	0.81815490
0.898	0.00003993	9.81613800	0.81971390
0.899	0.00003805	9.83628200	0.82127320
0.900	0.00003647	9.85644700	0.82284680
0.901	0.00003489	9.87663200	0.82442030
0.902	0.00003332	9.89683800	0.82599380
0.903	0.00003177	9.91706500	0.82756940
0.904	0.00003040	9.93731200	0.82915500
0.905	0.00002902	9.95758000	0.83074060
0.906	0.00002773	9.97786800	0.83233140
0.907	0.00002651	9.99817700	0.83392640
0.908	0.00002529	10.01851000	0.83552140
0.909	0.00002406	10.03886000	0.83711650
0.910	0.00002296	10.05923000	0.83872150
0.911	0.00002189	10.07962000	0.84032930
0.912	0.00002085	10.10003000	0.84193890
0.913	0.00001993	10.12047000	0.84355820
0.914	0.00001902	10.14092000	0.84517750
0.915	0.00001810	10.16139000	0.84679680
0.916	0.00001723	10.18189000	0.84842160
0.917	0.00001642	10.20240000	0.85005200
0.918	0.00001560	10.22294000	0.85168240
0.919	0.00001490	10.24350000	0.85332510
0.920	0.00001422	10.26408000	0.85496990
0.921	0.00001354	10.28467000	0.85661460
0.922	0.00001289	10.30529000	0.85826250
0.923	0.00001228	10.32593000	0.85991730
0.924	0.00001168	10.34659000	0.86157210
0.925	0.00001112	10.36727000	0.86323360
0.926	0.00001058	10.38797000	0.86489850
0.927	0.00001005	10.40870000	0.86656330
0.928	0.00000953	10.42944000	0.86823060
0.929	0.00000907	10.45020000	0.86990910
0.930	0.00000861	10.47099000	0.87158750
0.931	0.00000819	10.49179000	0.87327430
0.932	0.00000781	10.51262000	0.87496790
0.933	0.00000743	10.53346000	0.87666160
0.934	0.00000706	10.55433000	0.87835730
0.935	0.00000674	10.57522000	0.88006450
0.936	0.00000641	10.59612000	0.88177180
0.937	0.00000610	10.61705000	0.88348420
0.938	0.00000581	10.63800000	0.88520090
0.939	0.00000552	10.65897000	0.88691760
0.940	0.00000524	10.67996000	0.88863700
0.941	0.00000499	10.70097000	0.89036560
0.942	0.00000473	10.72201000	0.89209410
0.943	0.00000449	10.74306000	0.89382990
0.944	0.00000428	10.76413000	0.89557050
0.945	0.00000406	10.78522000	0.89731110
0.946	0.00000385	10.80634000	0.89905600
0.947	0.00000365	10.82747000	0.90080800
0.948	0.00000346	10.84863000	0.90255990
0.949	0.00000329	10.86981000	0.90432270
0.950	0.00000313	10.89100000	0.90608930
0.951	0.00000296	10.91222000	0.90785590
0.952	0.00000281	10.93346000	0.90962890
0.953	0.00000267	10.95472000	0.91140600
0.954	0.00000253	10.97600000	0.91318320
0.955	0.00000240	10.99730000	0.91496980
0.956	0.00000227	11.01862000	0.91675660
0.957	0.00000214	11.03996000	0.91854350
0.958	0.00000203	11.06132000	0.92034260
0.959	0.00000192	11.08271000	0.92214320
0.960	0.00000182	11.10411000	0.92394760
0.961	0.00000173	11.12553000	0.92576230
0.962	0.00000164	11.14698000	0.92757700
0.963	0.00000155	11.16844000	0.92939530
0.964	0.00000147	11.18993000	0.93122320
0.965	0.00000139	11.21144000	0.93305110
0.966	0.00000132	11.23296000	0.93488710
0.967	0.00000125	11.25451000	0.93672730
0.968	0.00000118	11.27608000	0.93856750
0.969	0.00000112	11.29767000	0.94041630
0.970	0.00000106	11.31928000	0.94226800
0.971	0.00000100	11.34091000	0.94412120
0.972	0.00000095	11.36256000	0.94598520
0.973	0.00000090	11.38423000	0.94784920
0.974	0.00000085	11.40593000	0.94971720
0.975	0.00000080	11.42764000	0.95159610
0.976	0.00000076	11.44937000	0.95347500
0.977	0.00000072	11.47113000	0.95536340
0.978	0.00000068	11.49290000	0.95725690
0.979	0.00000065	11.51470000	0.95915040
0.980	0.00000061	11.53651000	0.96105220
0.981	0.00000058	11.55835000	0.96295490
0.982	0.00000055	11.58021000	0.96486080
0.983	0.00000052	11.60209000	0.96677510
0.984	0.00000049	11.62399000	0.96868930
0.985	0.00000046	11.64591000	0.97061130
0.986	0.00000044	11.66785000	0.97253920
0.987	0.00000041	11.68981000	0.97446710
0.988	0.00000039	11.71179000	0.97640640
0.989	0.00000037	11.73379000	0.97834610
0.990	0.00000035	11.75581000	0.98029020
0.991	0.00000033	11.77786000	0.98224400
0.992	0.00000031	11.79992000	0.98419780
0.993	0.00000029	11.82201000	0.98615960
0.994	0.00000027	11.84411000	0.98812470
0.995	0.00000026	11.86624000	0.99009110
0.996	0.00000024	11.88838000	0.99206560
0.997	0.00000023	11.91055000	0.99404010
0.998	0.00000022	11.93274000	0.99602190
0.999	0.00000020	11.95495000	0.99801100
1.000	0.00000019	11.97718000	1.00000000
